0,özür,0.386
0,özürlü,0.485
1,hukukî,0.367
1,rapor,0.437
2,nod,0.34
2,ölüm,0.378
3,adli,0.299
3,analitik,0.423
3,toksikoloji,0.392
4,adli,0.429
4,rapor,0.316
4,sine,0.273
5,cinayet,0.373
5,seri,0.435
6,eş,0.209
6,hava,0.263
6,pnömomediastinum,0.314
7,kart,0.476
7,kontör,0.397
8,genital,0.464
8,kaza,0.291
8,travma,0.396
9,göndermek,0.329
9,olgu,0.408
10,yıldırım,0.51
10,çarpmak,0.425
11,adli,0.313
11,olgu,0.491
11,çocukluk,0.236
12,olay,0.284
12,olgu,0.518
12,saldırı,0.302
13,kılavuz,0.43
13,laboratuvar,0.386
14,aile,0.256
14,boşanma,0.467
14,dava,0.256
14,evlenmek,0.409
15,belge,0.79
16,branş,0.222
16,otopsi,0.268
16,paylaşım,0.333
17,mağdur,0.37
17,sanık,0.603
18,adli,0.326
18,su,0.303
18,tane,0.424
19,rapor,0.467
19,özürlü,0.347
20,silâh,0.648
21,diş,0.565
22,ciddiyet,0.232
22,kuruluş,0.215
22,ptozis,0.232
22,ptozisin,0.347
23,buzdolabı,0.367
23,mahsur,0.49
24,aort,0.424
24,künt,0.318
24,rüptürü,0.343
25,acil,0.253
25,senkobun,0.34
26,sedasyon,0.453
27,gi,0.635
28,anne,0.373
28,gebe,0.447
29,yazı,0.371
30,acil,0.445
30,ambulans,0.318
30,hekim,0.336
30,tıp,0.299
31,akciğer,0.5
32,kafa,0.565
33,atak,0.334
33,ağrı,0.43
33,baş,0.362
34,ensefalopati,0.799
35,zehirlemek,0.716
36,kaza,0.416
36,suisid,0.552
37,gözlem,0.24
37,sokmak,0.36
37,yılan,0.274
37,zehir,0.274
38,hekim,0.364
38,stres,0.558
39,ambulans,0.39
39,getiri,0.312
39,müdahale,0.295
40,yazı,0.371
41,nöbet,0.281
41,rekküren,0.336
42,hasta,0.407
42,yaralamak,0.382
43,resusitasyon,0.351
43,sıvı,0.377
44,anafilaksi,0.58
44,ölüm,0.215
45,biyolojik,0.555
45,savaş,0.38
46,hipoglisemi,0.737
47,memnuniyet,0.704
48,nonalkolik,0.447
48,şiddet,0.287
49,ensefalopati,0.327
49,potansiyel,0.327
49,test,0.312
49,uyarmak,0.347
50,dansitesi,0.246
50,kemik,0.361
50,serum,0.231
50,viral,0.213
51,absence,0.329
51,antagonist,0.329
51,by,0.329
51,induced,0.329
51,or,0.329
52,antihbs,0.272
52,bar,0.455
52,yanıt,0.291
53,diferansiyasyon,0.448
53,nöroendokrin,0.415
54,ablasyon,0.315
54,invaziv,0.292
54,radyofrekans,0.315
55,bar,0.263
55,immün,0.344
55,sendrom,0.296
56,özofagus,0.338
57,asit,0.472
58,gaucher,0.493
59,apendagitis,0.466
59,epiploik,0.466
60,crohn,0.49
60,mikroglobulin,0.411
60,ülseratif,0.327
61,rritabl,0.577
62,ülser,0.591
63,eradikasyon,0.407
63,grupda,0.407
63,pilori,0.407
64,seruloplazmin,0.555
64,serum,0.443
65,hepatit,0.34
65,lenfosit,0.406
66,karaciğer,0.422
66,siroz,0.538
67,dispersiyonu,0.637
68,assit,0.566
68,sıvı,0.341
69,hbsag,0.63
