0,benlik,0.538
0,saygı,0.551
1,puan,0.467
2,alışveriş,0.622
3,hastalık,0.33
3,klor,0.427
3,lejyoner,0.356
4,doyum,0.449
4,çocuk,0.377
5,beceri,0.479
5,denek,0.463
6,insanoğlu,0.284
6,kent,0.242
6,yeşil,0.26
7,faaliyet,0.435
7,kalite,0.276
7,yaşam,0.272
8,kitap,0.493
9,faktör,0.317
9,farkındalık,0.251
9,tespit,0.233
9,öğrenci,0.41
10,dalyan,0.381
10,rekreasyonel,0.534
11,alan,0.383
11,ekolojik,0.287
11,rekreasyonel,0.32
12,dördüncü,0.294
12,girişim,0.392
12,sınıf,0.401
13,egzersiz,0.261
13,güdü,0.297
13,sfk,0.446
14,doğa,0.273
14,mil,0.433
14,park,0.377
15,orman,0.443
15,yenice,0.549
16,akademik,0.32
16,boş,0.326
16,personel,0.314
17,kaygı,0.474
17,öğrenci,0.437
18,lider,0.535
18,rekreasyon,0.391
19,animasyon,0.303
19,coaster,0.303
19,rol,0.244
19,yatırım,0.236
19,zmir,0.229
20,fransa,0.242
20,gelişmek,0.307
20,turizm,0.294
20,ülke,0.252
21,ab,0.345
21,avrupa,0.295
21,politika,0.454
21,spor,0.302
22,işlemek,0.268
22,sdr,0.555
23,bölüm,0.387
23,rekreasyon,0.455
24,program,0.416
25,avm,0.541
25,tüketmek,0.356
26,boyut,0.331
26,ders,0.372
26,kuram,0.382
27,etki,0.436
27,faaliyet,0.265
27,olumsuz,0.27
27,rekreasyonel,0.385
28,alışveriş,0.2
28,personel,0.24
28,rahatlamak,0.248
28,zihin,0.248
29,gürültü,0.579
29,kullanım,0.305
30,serbest,0.461
30,tatmin,0.454
30,özgür,0.378
31,belediye,0.391
31,katılım,0.394
31,spor,0.364
32,seferihisar,0.519
32,yavaş,0.364
32,şehir,0.314
33,faaliyet,0.277
33,katılım,0.383
33,rekreasyon,0.335
34,fırtına,0.393
34,havza,0.393
34,rekreasyonel,0.418
34,vadi,0.299
35,alan,0.203
35,açı,0.205
35,kent,0.312
35,mahalle,0.222
35,semt,0.222
35,sözkonusu,0.206
36,faktör,0.468
36,serbest,0.452
37,eğitim,0.335
37,serbest,0.444
38,birey,0.433
38,deneyim,0.51
39,felsefî,0.471
40,serbest,0.421
40,yerleşke,0.498
40,zaman,0.297
41,sosyal,0.463
41,toplum,0.424
42,erzurum,0.421
42,kır,0.444
43,av,0.661
44,adana,0.318
44,gezi,0.26
44,kır,0.266
45,flora,0.22
45,kent,0.248
45,rekreasyonel,0.231
45,rize,0.306
45,zengin,0.387
46,boş,0.241
46,eleman,0.386
46,öğretim,0.352
47,arkadaş,0.291
47,grup,0.264
47,hafta,0.225
48,etkin,0.255
48,gelişim,0.365
48,öğrenci,0.365
49,egzersiz,0.321
49,eksantrik,0.32
49,kas,0.502
50,alt,0.232
50,boyut,0.237
50,eksik,0.25
50,fark,0.301
50,katılım,0.315
51,sedanter,0.373
51,öğrenci,0.479
52,aile,0.345
52,işlemek,0.248
52,kurum,0.341
53,etik,0.455
53,meslekî,0.43
53,para,0.364
54,niş,0.638
55,menü,0.759
56,stk,0.685
57,akademik,0.402
57,akademisyen,0.385
57,bilimsel,0.318
58,klim,0.375
58,tatmin,0.323
58,örgüt,0.39
59,küresel,0.504
60,işlemek,0.34
60,pazarlamak,0.336
61,pazarlamak,0.621
62,ay,0.276
62,aylık,0.385
62,harcamak,0.291
63,alternatif,0.264
63,erdek,0.276
63,mesaj,0.276
63,tutunmak,0.276
63,zeytinliada,0.276
63,ürün,0.247
64,dergi,0.55
64,makale,0.492
64,yayımlamak,0.476
65,sağlık,0.268
65,sorun,0.272
65,turist,0.25
66,meslek,0.601
66,öğrenci,0.39
67,hac,0.348
67,işlemek,0.336
67,organizasyon,0.325
67,umre,0.348
68,makale,0.42
68,turizm,0.406
68,yayımlamak,0.284
69,nternet,0.318
69,site,0.437
69,web,0.339
70,gdo,0.429
70,lu,0.429
70,ürün,0.518
71,fast,0.429
71,food,0.405
71,kayıp,0.429
72,yaratı,0.668
73,hacıbektaş,0.39
73,inanç,0.472
73,türbe,0.293
74,slow,0.274
74,sürmek,0.371
74,yavaş,0.361
75,dikkat,0.236
75,strateji,0.482
75,tazmin,0.247
76,ders,0.686
77,üretim,0.488
78,atıf,0.508
78,makale,0.44
79,ajans,0.504
79,bölge,0.341
79,marka,0.423
80,idare,0.44
80,tabiat,0.277
80,özel,0.308
81,rafting,0.482
81,ziyaret,0.343
82,turistik,0.272
82,öğrenci,0.557
83,banka,0.565
83,hizmet,0.342
83,kalite,0.336
84,akademisyen,0.49
84,turizm,0.28
85,rehber,0.525
85,turist,0.575
86,diaspora,0.81
86,göç,0.249
87,makale,0.311
87,turizm,0.313
87,yıllık,0.56
88,karakter,0.349
88,reel,0.349
89,besin,0.64
89,seçim,0.412
90,düzen,0.242
90,kent,0.297
90,sokak,0.464
90,talimhane,0.24
91,meslek,0.513
91,rehber,0.584
92,ağ,0.48
92,işbirliği,0.378
93,makale,0.529
93,sayı,0.422
94,av,0.704
95,hastane,0.373
95,site,0.441
96,ders,0.424
96,etik,0.446
96,tutum,0.353
97,test,0.366
97,turist,0.372
98,kırgızistan,0.315
98,seyahatname,0.42
98,seyyah,0.488
99,spa,0.294
99,wellness,0.441
99,ürün,0.296
100,edebî,0.407
100,kahraman,0.263
100,masal,0.263
100,metin,0.231
101,göl,0.687
101,çevre,0.247
102,havalimanı,0.488
102,hiper,0.293
102,kültür,0.245
103,antik,0.221
103,ege,0.254
103,rota,0.254
104,dokuma,0.596
105,web,0.469
