0,minimalizm,0.356
0,stil,0.33
1,bollywood,0.522
1,sinema,0.435
2,lgbt,0.328
2,medya,0.3
2,merkez,0.29
2,söylem,0.256
3,recep,0.437
3,vedik,0.437
4,dönem,0.273
4,eğitmek,0.547
5,gi,0.402
5,hu,0.402
6,evlilik,0.645
6,program,0.396
7,ba,0.266
7,hükümet,0.491
7,nsdap,0.28
7,türk,0.362
8,imge,0.461
8,resim,0.355
9,temsil,0.436
10,alışveriş,0.422
10,tüketim,0.423
11,cnn,0.503
11,haber,0.44
12,kurum,0.343
12,vatandaş,0.51
13,sorun,0.359
13,yerel,0.487
14,gündüz,0.255
14,kamu,0.278
14,konuşmak,0.236
14,kuşak,0.223
14,program,0.294
15,marka,0.581
16,lider,0.402
16,parti,0.427
16,siyasal,0.471
17,gündelik,0.363
17,kullanmak,0.286
17,twitter,0.325
17,yaşam,0.235
18,işçi,0.367
18,sinema,0.278
19,kuruluş,0.515
20,doğrudan,0.61
20,pazarlamak,0.479
21,etnik,0.618
21,pazarlamak,0.425
22,ilişki,0.235
22,imge,0.239
22,katil,0.229
22,nitelik,0.223
22,temsil,0.317
23,film,0.28
23,karakter,0.27
23,leigh,0.48
24,endüstri,0.252
24,güzel,0.634
24,kadın,0.324
25,kadın,0.341
25,medya,0.319
25,söylem,0.205
25,örgüt,0.223
26,drama,0.287
26,film,0.402
26,kostüm,0.383
27,ayrışmak,0.295
27,bourdieu,0.318
27,kültürel,0.263
27,popüler,0.294
28,aile,0.244
28,dizi,0.3
28,olgu,0.241
28,temsil,0.26
29,duygu,0.363
29,görsel,0.338
29,okuryazar,0.275
29,zekâ,0.291
30,tüketim,0.434
31,fakülte,0.342
31,öğrenci,0.485
32,kadın,0.643
32,ses,0.326
33,dergi,0.396
33,forum,0.407
33,siyasal,0.309
34,antalya,0.255
34,fark,0.237
34,medya,0.299
34,yoğun,0.235
34,çelişki,0.236
35,kritik,0.235
35,ların,0.235
35,ngiliz,0.393
36,anne,0.258
36,sağlık,0.501
36,ölüm,0.258
37,avrupa,0.387
37,gündem,0.284
38,kriter,0.39
38,tasarım,0.669
39,araştırmak,0.234
39,dans,0.333
39,deney,0.206
39,sosyal,0.226
39,video,0.222
39,önermek,0.221
40,queen,0.359
40,the,0.359
41,etik,0.515
41,yönetmek,0.441
42,kalite,0.389
42,ödül,0.562
43,kimlik,0.279
43,kullanmak,0.26
43,nternet,0.34
43,veri,0.244
44,dijital,0.319
44,topluluk,0.574
45,turizm,0.393
45,şehir,0.416
46,hareket,0.372
46,kadın,0.435
47,air,0.236
47,kriz,0.473
47,onur,0.219
48,day,0.297
48,reversal,0.297
48,tersine,0.275
49,adalet,0.531
49,örgüt,0.512
50,yönetim,0.392
51,etkileşim,0.275
51,katılım,0.361
52,animasyon,0.295
52,anlatım,0.311
52,film,0.314
52,ghibli,0.224
52,yapım,0.239
53,nesnel,0.324
53,zaman,0.462
54,madde,0.246
54,sayılı,0.295
54,trt,0.344
54,özerklik,0.246
55,bülten,0.472
55,duygu,0.349
55,haber,0.285
56,akmak,0.522
56,enformasyon,0.47
57,nternet,0.427
57,okumak,0.306
57,yayın,0.308
58,girişim,0.38
58,sosyal,0.421
58,şirket,0.453
59,kimlik,0.447
60,hast,0.487
61,stanbul,0.332
61,ziyaret,0.326
62,faaliyet,0.449
62,halk,0.461
63,global,0.483
63,görüntü,0.471
63,pazar,0.391
64,medya,0.349
64,neo,0.354
65,denetlemek,0.46
65,değişik,0.447
66,ah,0.255
66,beğeni,0.287
66,kültürel,0.253
66,muhsin,0.255
67,lüks,0.33
67,sınıf,0.286
67,yerli,0.306
67,zengin,0.46
68,bellek,0.413
68,geçmiş,0.55
69,balzac,0.247
69,kağıt,0.247
69,matbaa,0.309
69,sönmek,0.247
69,yazar,0.263
70,blog,0.562
70,milliyet,0.422
71,gazete,0.308
71,tutar,0.22
71,öğrenci,0.391
72,dinlemek,0.303
72,dinlenmek,0.313
72,radyo,0.53
73,dergi,0.562
73,haber,0.224
73,sektör,0.233
73,yayın,0.243
74,belediye,0.333
74,site,0.433
74,web,0.442
75,kültürel,0.329
75,küresel,0.406
75,yerel,0.483
76,eskişehir,0.365
76,gazete,0.397
77,model,0.463
77,nternet,0.455
78,abd,0.304
78,nükleer,0.347
78,ran,0.429
79,parti,0.673
80,imge,0.438
80,reklâm,0.439
80,çocuk,0.403
81,cinsiyet,0.392
81,erkek,0.343
81,rol,0.349
81,toplum,0.335
82,finansal,0.429
82,halk,0.433
82,marka,0.41
83,estetik,0.455
83,film,0.479
84,göçmek,0.353
84,radyo,0.31
84,topluluk,0.509
85,sansür,0.605
86,enformasyon,0.263
86,iletişim,0.324
86,liberal,0.281
86,teknoloji,0.328
87,bütünleşik,0.432
87,marka,0.495
88,ajans,0.319
88,reklâm,0.512
89,devlet,0.467
89,kamu,0.457
90,alternatif,0.279
90,film,0.476
90,ran,0.437
91,birleşmek,0.374
91,film,0.3
92,radyo,0.273
92,trt,0.235
92,yayın,0.283
92,özerklik,0.225
93,belgesel,0.524
94,medya,0.443
94,üretim,0.466
95,hedef,0.285
95,reklâm,0.546
96,ileti,0.595
96,reklâm,0.413
97,kurum,0.495
97,saye,0.362
98,iletişim,0.416
98,risk,0.365
98,sağlık,0.319
99,sinema,0.313
99,tarih,0.546
100,sinema,0.451
101,kullanmak,0.241
101,kültürel,0.215
101,kültürlerarası,0.321
101,parametre,0.346
102,haber,0.653
102,televizyon,0.272
103,dinlemek,0.524
104,anlatı,0.274
104,emek,0.281
104,film,0.377
104,metin,0.245
105,kuruluş,0.459
105,site,0.3
106,senaryo,0.486
106,uyarlamak,0.533
107,sözcük,0.547
107,yabancı,0.385
108,halk,0.258
108,iletişim,0.239
108,kamu,0.251
108,mühendis,0.23
108,savaş,0.22
108,spin,0.23
109,basın,0.318
109,etik,0.234
109,konsey,0.53
110,iletişim,0.314
110,yaş,0.364
110,yeni,0.318
111,itibar,0.531
111,ülke,0.479
112,film,0.368
112,nostalghia,0.431
112,tarkovsky,0.431
113,estetik,0.653
113,ideoloji,0.224
114,şirket,0.415
115,almanya,0.278
115,düğün,0.4
115,film,0.326
115,kuşak,0.263
116,yabancı,0.692
117,gazete,0.232
117,politika,0.216
117,saldırı,0.29
117,tan,0.384
118,hast,0.264
118,hekim,0.467
118,iletişim,0.244
119,anayasa,0.233
119,hak,0.282
119,iktidar,0.233
119,kısıtlamak,0.249
119,parti,0.24
119,özgür,0.353
120,benlik,0.401
120,güzel,0.306
120,marka,0.351
121,stres,0.815
122,yoksul,0.683
123,alımlamak,0.19
123,kavram,0.201
123,seçim,0.183
123,terörist,0.236
123,terörizm,0.236
124,eğlence,0.807
125,sağlık,0.347
125,sigara,0.22
125,spot,0.238
126,aydın,0.243
126,dergi,0.296
126,dönem,0.244
126,mart,0.213
126,ortam,0.259
127,marka,0.273
127,müzik,0.412
127,reklâm,0.467
128,ajans,0.286
128,gerillâ,0.514
128,pazarlamak,0.262
129,batı,0.32
129,doğu,0.295
129,film,0.262
129,temsil,0.249
130,bilmek,0.298
130,durum,0.209
130,film,0.452
131,engellemek,0.292
131,nternet,0.36
131,reklâm,0.374
131,çevrimiçi,0.262
132,haber,0.429
132,radyo,0.327
132,çevre,0.436
133,alfabe,0.27
133,dönem,0.271
133,harf,0.27
133,latin,0.334
134,anlam,0.227
134,film,0.185
134,imge,0.344
134,kuşatmak,0.198
134,söylem,0.232
135,kültür,0.366
135,siyasal,0.495
136,kurgu,0.763
137,gazete,0.429
137,haber,0.372
137,nternet,0.293
137,spor,0.431
138,ekolojik,0.261
138,pazarlamak,0.254
138,tüketim,0.233
138,ütopya,0.398
139,gazete,0.272
139,haber,0.377
139,çevrimiçi,0.36
140,demokrasi,0.387
140,medya,0.256
140,wikileaks,0.245
140,yeni,0.196
141,eğitim,0.418
141,politika,0.279
142,altyapı,0.38
142,teknik,0.342
142,çekim,0.475
143,belgesel,0.318
143,doğa,0.228
143,earth,0.246
143,planet,0.246
143,popüler,0.342
143,seri,0.246
144,evren,0.219
144,inanç,0.228
144,kore,0.273
144,uzakdoğu,0.364
145,ilân,0.711
145,ölüm,0.314
146,doktor,0.512
146,söylem,0.257
147,deleuze,0.495
147,sinematografik,0.396
148,sürüm,0.658
149,değişim,0.3
149,geçmek,0.28
149,toplum,0.381
150,anime,0.262
150,beden,0.42
150,dizi,0.223
150,görsel,0.188
150,tema,0.21
151,kurum,0.666
151,kültür,0.36
152,turizm,0.578
152,örgüt,0.386
153,basın,0.464
153,etik,0.46
153,yerel,0.545
154,etnografik,0.602
155,basın,0.211
155,haber,0.195
155,magazin,0.559
156,dergi,0.811
157,egemen,0.38
157,kültür,0.327
158,kriz,0.732
159,hizmet,0.613
159,kurum,0.334
160,mahmud,0.206
160,obje,0.206
160,resmî,0.248
160,sultan,0.206
160,vekayi,0.309
160,yönlenmek,0.197
161,bilinçaltı,0.735
161,reklâm,0.292
162,bilgi,0.432
162,teknoloji,0.315
162,örgüt,0.418
163,kadın,0.669
164,televizyon,0.392
164,çocuk,0.509
165,hizmetkâr,0.433
165,lider,0.607
166,dergi,0.772
167,iletişim,0.279
167,insan,0.379
167,matbaa,0.42
168,müzik,0.76
169,kafe,0.471
169,nternet,0.552
170,sponsor,0.765
171,halk,0.411
171,kamu,0.343
171,çözüm,0.236
172,basın,0.285
172,meslek,0.406
172,yasa,0.323
173,kadın,0.698
174,halk,0.335
174,propaganda,0.677
175,belgesel,0.527
175,film,0.408
175,yaratı,0.404
176,kent,0.34
176,serbest,0.491
176,zaman,0.351
177,değer,0.198
177,faktör,0.194
177,marka,0.347
177,müşteri,0.211
