0,içeri,0.236
0,kanal,0.275
0,nu,0.292
0,sayı,0.267
1,türbülans,0.326
1,türbülatör,0.333
2,bölge,0.349
2,ters,0.349
2,çatı,0.376
3,tünel,0.558
4,havalanmak,0.316
4,istasyon,0.283
4,yangın,0.35
4,yayılım,0.413
5,değişim,0.237
5,kesit,0.454
6,akmak,0.24
6,girdap,0.253
6,oran,0.237
6,silindir,0.479
6,çap,0.355
7,fazlı,0.331
7,soğutkan,0.357
8,plaka,0.482
8,silindir,0.401
9,cisim,0.321
9,girdap,0.284
9,silindir,0.345
9,çap,0.239
10,nanoakışkanların,0.329
10,viskozite,0.611
11,kapmak,0.595
12,kavite,0.583
13,denklem,0.724
14,cfd,0.449
14,damper,0.558
15,küre,0.575
15,levha,0.429
15,yüzey,0.285
16,akım,0.353
16,daldırmak,0.335
16,küre,0.497
17,sayısal,0.505
18,sayı,0.324
18,x10,0.506
19,hareket,0.363
19,silindir,0.282
20,emisyon,0.281
20,kirletmek,0.314
20,konut,0.449
20,pişirmek,0.242
21,ef,0.393
21,gkk,0.393
21,oran,0.419
22,hücre,0.221
22,model,0.27
22,motor,0.313
22,set,0.221
22,sinir,0.221
22,yapay,0.221
23,yakmak,0.3
23,çamur,0.428
24,cam,0.551
24,ilâve,0.236
25,konut,0.431
25,ısıtmak,0.237
26,fırın,0.472
27,ekserji,0.5
27,kw,0.364
27,lık,0.337
28,bölgesel,0.395
28,ısıtmak,0.387
29,kanat,0.509
29,ısı,0.286
30,değiştiri,0.314
30,fonksiyon,0.304
30,ısı,0.404
31,ağ,0.475
31,ysa,0.371
32,değiştirgeç,0.321
32,helisel,0.346
32,serpantin,0.415
32,ısı,0.381
33,plaka,0.312
33,sayı,0.439
34,hava,0.242
34,kazanım,0.279
34,sistem,0.253
35,kanal,0.244
35,kanat,0.281
35,mm,0.275
35,nu,0.231
35,yerleşmek,0.275
36,duvar,0.381
36,ısı,0.406
36,ışınım,0.315
37,kurumak,0.674
38,geçmek,0.347
38,silindir,0.347
38,ısı,0.386
39,kl,0.442
39,olgu,0.295
39,veritabanı,0.295
40,baz,0.498
40,doğru,0.229
