0,istasyon,0.347
0,ozon,0.408
1,antakya,0.239
1,derişim,0.283
1,element,0.359
1,partikül,0.259
1,pm,0.276
2,emisyon,0.515
2,envanter,0.256
2,trafik,0.254
3,piroliz,0.685
4,anlık,0.245
4,benzen,0.204
4,bileşen,0.183
4,depolamak,0.204
4,düzenlemek,0.193
5,pm,0.797
6,kir,0.289
6,şart,0.372
7,camphene,0.221
7,no,0.36
7,ppbv,0.221
7,terpenler,0.221
8,ağır,0.249
8,istatistik,0.308
8,metal,0.228
8,yağmur,0.247
9,magnezyum,0.274
9,çözelti,0.473
10,gece,0.528
10,ozon,0.521
11,no,0.471
11,nox,0.336
12,anket,0.3
12,farkındalık,0.314
12,payas,0.333
12,skenderun,0.314
13,nem,0.438
13,tpm,0.308
14,mezoölçek,0.507
15,hava,0.259
15,kampüs,0.272
15,yakıt,0.397
16,durak,0.335
16,kampüs,0.403
16,otobüs,0.31
17,kömür,0.466
17,nem,0.521
17,yanmak,0.407
18,merkaptan,0.508
18,metil,0.353
19,claus,0.262
19,hemen,0.262
19,kükürt,0.303
19,sofc,0.262
20,ocp,0.559
20,toprak,0.353
21,partikül,0.534
21,pm,0.259
22,pm,0.281
22,svc,0.304
22,yerel,0.38
23,dış,0.336
23,kent,0.363
23,voc,0.431
24,bölge,0.37
24,emisyon,0.511
25,ibre,0.408
26,ağaç,0.46
26,yapraklı,0.292
27,bölge,0.243
27,nokta,0.298
27,voc,0.318
28,deniz,0.365
28,enerji,0.288
28,jeotermal,0.353
28,ısıtmak,0.306
29,atmosfer,0.286
29,ağır,0.316
29,metal,0.361
30,mimarî,0.387
30,yapı,0.461
31,genotoksisitenin,0.208
31,gösterge,0.261
31,kanser,0.274
31,kent,0.192
31,maruziyetin,0.208
31,risk,0.196
32,plan,0.19
32,uob,0.409
33,doğalgaz,0.302
33,otobüs,0.418
33,yakıt,0.423
34,kent,0.489
34,kirletmek,0.26
35,koku,0.672
36,aliağa,0.316
36,horozgediği,0.365
36,voc,0.478
37,aermod,0.334
37,iscst3,0.36
37,model,0.331
38,halojen,0.281
38,kanser,0.266
38,petrokimya,0.338
38,tesis,0.323
39,pirina,0.533
39,yanmak,0.482
40,no,0.406
40,yakmak,0.303
40,yakıt,0.366
41,güzergâh,0.596
42,kadmiyum,0.459
43,erozyon,0.623
43,havza,0.373
44,atık,0.317
44,beton,0.294
44,numune,0.291
44,rc,0.504
45,ince,0.253
45,malzeme,0.313
45,manyezit,0.315
45,toz,0.253
46,karbon,0.459
47,aymak,0.259
47,deniz,0.289
47,fekal,0.259
47,istasyon,0.274
47,koliform,0.259
47,marmara,0.283
48,cd,0.258
48,cr,0.258
48,içerik,0.316
48,pb,0.253
49,ssum,0.465
49,tarla,0.305
49,tsum,0.348
50,al,0.261
50,berdan,0.251
50,mn,0.275
50,çay,0.251
51,ağır,0.322
51,metal,0.344
51,verticillatum,0.575
52,bpa,0.326
52,buğday,0.378
52,tbbpa,0.326
53,deri,0.486
53,kitosan,0.504
54,arsenik,0.573
54,bor,0.546
55,biyosorpsiyon,0.492
55,ph,0.256
56,doku,0.361
56,karaciğer,0.24
56,kas,0.24
57,göl,0.451
57,ysa,0.422
58,deri,0.511
58,vı,0.398
59,cedrosanum,0.341
59,eğim,0.342
59,rakım,0.256
59,yoğun,0.219
60,diazinon,0.342
60,kromozom,0.342
60,politen,0.342
60,puf,0.479
61,diklofenak,0.387
61,ilâç,0.323
61,parasetamol,0.387
62,karbon,0.349
62,tanen,0.359
62,yaprak,0.384
63,domates,0.36
