0,manyetik,0.497
1,gürültü,0.387
1,istasyon,0.338
2,gravite,0.312
2,yapı,0.396
3,arkeolojik,0.307
3,kalıntı,0.285
3,yermağnetik,0.275
3,örnek,0.35
4,dolgu,0.348
4,macun,0.405
5,mülkiyet,0.465
5,taşınmaz,0.465
6,sıvı,0.321
6,vadi,0.333
6,çokal,0.401
7,atık,0.363
7,depo,0.286
7,macun,0.285
7,maden,0.273
7,sülfit,0.26
8,miyosen,0.296
8,myctophum,0.471
9,cam,0.309
9,kristal,0.186
9,mikroskop,0.202
9,sferülitler,0.385
9,volkanik,0.194
10,mrf,0.429
11,büyütmek,0.329
11,frekans,0.302
11,zemin,0.483
12,imar,0.279
12,proje,0.393
12,seçenek,0.264
13,bazalt,0.459
13,karatepe,0.386
14,bouguer,0.326
14,sahil,0.454
15,olgun,0.266
15,organik,0.577
16,elektrik,0.268
16,kare,0.214
16,marquardt,0.238
16,özdirenç,0.322
17,agrega,0.453
17,alkali,0.28
17,harç,0.295
17,jel,0.265
17,reaktif,0.279
18,mağnetik,0.405
18,plüton,0.363
18,spektrum,0.304
19,agrega,0.287
19,bazalt,0.615
20,beslemek,0.275
20,hidrojeolojik,0.252
20,karst,0.266
20,tuz,0.252
21,ayraklı,0.328
21,celaldağı,0.273
21,cevher,0.354
21,yatak,0.386
22,metro,0.449
22,tasma,0.484
23,maria,0.301
23,şok,0.424
24,bitüm,0.265
24,kömür,0.242
24,om,0.454
25,kil,0.305
25,zemin,0.576
26,başlangıç,0.423
26,sönüm,0.33
27,artçı,0.286
27,deprem,0.343
27,değer,0.246
27,fay,0.224
27,hesaplamak,0.227
28,mıknatıs,0.6
29,analitik,0.419
29,sinyal,0.456
29,türev,0.456
30,öğütmek,0.733
31,tünel,0.466
31,yerdeğiştirme,0.558
32,ala,0.367
32,formasyon,0.303
32,kahramanmaraş,0.341
33,anomali,0.236
33,kapadokya,0.366
33,manyetik,0.454
33,mıknatıs,0.263
34,derinlik,0.326
34,gravite,0.343
34,rms,0.317
35,loca,0.346
35,nummulites,0.444
35,tur,0.346
36,beyin,0.496
37,cebeciköy,0.5
38,modellemek,0.411
38,özdirenç,0.635
39,ankara,0.243
39,deprem,0.622
40,değirmen,0.639
41,elastisite,0.618
42,şev,0.452
43,deprem,0.429
43,hasar,0.214
43,mezra,0.23
43,sütlü,0.307
44,kalburçayırı,0.342
44,kangal,0.427
44,kömür,0.438
45,fay,0.233
45,hartlap,0.288
45,sıcak,0.344
46,brune,0.219
46,deprem,0.306
46,hutchings,0.219
46,kaydetmek,0.275
46,spektrum,0.275
47,deniz,0.334
47,iletken,0.271
47,veri,0.262
48,geven,0.593
48,jeotermal,0.516
49,gravite,0.447
49,çankırı,0.331
50,kömür,0.461
50,yağ,0.4
50,yöntem,0.364
51,onarım,0.39
51,tünel,0.475
52,tez,0.656
53,kaynak,0.332
53,kimyasal,0.196
53,su,0.259
53,termal,0.218
53,yurt,0.198
54,ayırmak,0.447
54,manyetik,0.515
55,mağnetik,0.294
55,mağnetizması,0.468
55,çevre,0.28
56,ayrışmak,0.487
56,zon,0.398
57,düğüm,0.259
57,van,0.225
57,şok,0.375
58,kaynak,0.307
58,limit,0.294
58,su,0.479
59,akifer,0.276
59,kaynak,0.332
59,su,0.339
59,suf,0.34
60,doğal,0.228
60,yamaç,0.473
60,zemin,0.253
61,gsi,0.418
61,kaya,0.27
61,kütle,0.357
61,ölçüt,0.332
62,eklem,0.332
62,şev,0.418
63,dayanım,0.42
63,don,0.247
63,traverten,0.457
64,nokta,0.337
64,yüklem,0.448
65,matris,0.586
65,simülasyon,0.366
66,kümelemek,0.259
66,plato,0.432
66,traverten,0.324
67,ayrımlama,0.442
67,metal,0.323
68,tünel,0.666
69,algılamak,0.258
69,fay,0.554
69,uzak,0.206
70,bulanık,0.32
70,mantık,0.382
70,yaklaşım,0.287
70,şev,0.334
71,kalite,0.356
71,kıtaiçi,0.252
71,su,0.401
72,atık,0.327
72,depolamak,0.327
72,su,0.438
73,bazalt,0.266
73,burnaz,0.28
73,kaynak,0.274
73,ova,0.205
74,rezerv,0.471
74,tarif,0.257
75,mermer,0.597
76,emme,0.408
76,kapiler,0.525
77,açık,0.225
77,katman,0.237
77,kırık,0.399
77,temel,0.24
77,yeraltısuyu,0.304
78,afyon,0.334
78,kuyu,0.437
78,sıcak,0.383
79,ova,0.615
80,jeotermal,0.437
80,sistem,0.391
81,akım,0.327
81,sektör,0.246
81,soda,0.305
82,baraj,0.598
82,ecemiş,0.257
83,enerji,0.344
83,kaynak,0.237
83,kwh,0.318
83,taşkömürü,0.197
83,üretim,0.375
84,altın,0.255
84,cevher,0.518
84,diskordans,0.271
84,florit,0.271
85,kayaç,0.269
85,porfir,0.507
86,afet,0.222
